Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie,overview
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,capitol policeman john cale deny dream job secret service protect president james sawyer not want let girl news take tour white house complex overtake heavily arm group now nation government fall chaos time run cale save president daughter country
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,martian suddenly abduct mom milo rush rescue discovers mom
0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,london mouse roddy flush toilet sid sewer rat hang adventure deep bowel ratropolis roddy meet rita toad thug spike whitey
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,live existence london orphanage peter find whisk away world neverland adventure await meet friend james hook tiger lily band together save neverland ruthless pirate blackbeard way boy discover destiny become hero forever know peter pan
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,boy dog happen iq spring action machine steal moment history begin change
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,year bronze age emerge nation begin clash paris trojan prince convinces helen queen sparta leave husband menelaus sail back troy menelaus find wife take trojan ask brother agamemnom help get back agamemnon see opportunity power set ship hold greek troy help achilles greek fight never trojan
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,alex marty gloria melman still try get back big apple central park zoo first need find penguin travel monte carlo attract attention animal control gate crash party join penguin king julian monkey lion zebra hippo giraffe penguin monkey lemur travel europe attract attention get back new york join travel circus attempt get back new york consistently hamper captain animal control want make alex part collection make back new york marty alex gloria melman realize want part travel circus
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bond take leader undergo dna replacement procedure allow assume identity agent jinx johnson assist bond attempt thwart villain plan exploit satellite power energy
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,follow invasion manhattan enthusiast erin gilbert abby yates engineer jillian holtzmann subway worker patty tolan band together stop otherworldly threat
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,asteroid threaten collide earth nasa honcho dan truman determine way stop drill surface detonate bomb lead renowned driller harry stamper agree helm space mission provide bring along hotshot crew cocksure harry think enough daughter mission prove otherwise
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,kay jay reunite provide line defense sinister seductress level challenge yet mib mission statement protect earth scum universe year agent avert disaster proportion now race clock jay convince kay absolutely memory time spend mib also living person leave expertise save galaxy reunite mib earth submit ultimate destruction
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,warrior beowulf embark mission slay manlike ogre grendel descendant cain
1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,continue adventure awesomeness po face hugely threat supernatural home
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,installment mission impossible series ethan hunt cruise team race time track terrorist name hendricks nyqvist gain access launch code plan strike united state attempt stop end explosion cause destruction kremlin imf implicate bombing force president disavow no longer aid government ethan team chase hendricks globe still stop disaster
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,spirit know pitch lay gauntlet take world guardian join force time protect hope belief imagination child world
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,dick harper lose job globodyne collapse wife jane turn crime order handle debt face people dick jane actually get pretty rob people even enjoy thought remind crime hurt people couple hear globodyne boss jack mccallister actually swindle company plot revenge
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,nathan algren hired instruct army way warfare find learn respect samurai principle rule press destroy samurai way life name modernization trade algren decide become warrior fight right exist
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,leader moses rise pharaoh ramses set slave journey escape egypt cycle plague
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fate galaxy rest hand rival james kirk delinquent iowa farm boy spock vulcan raise society reject emotion clash reason partnership thing lead crew danger boldly go one go adventure begin
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bite genetically alter spider school student peter parker endow power
1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,thrill chapter epic train dragon trilogy bring back world hiccup toothless year later astrid snotlout rest gang challenge dragon race island contact sport pair journey sky chart territory explore world adventure lead discovery ice cave home hundred dragon dragon rider friend find center battle protect peace
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thief join god quest egypt
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deeply ensconce program pilot struggle bring intelligence program control initiate world war
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gritty alternate glory day vigilante bring close government crackdown veteran brutally murder investigation killer initiate hero set prevent destruction uncover sinister plot put humanity danger
1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,action franchise installment detective martin riggs roger murtaugh square mobster wah sing ku neck slave trading currency help gumshoe leo getz rookie cop lee butter riggs murtaugh aim take ku gang
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bruce banner genetics researcher past suffers massive radiation exposure laboratory cause transform rag monster get
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,frame crime country joe team terminate order force joes fight enemy cobra force contend threat government jeopardize existence
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,scour depth shipwreck business underwater adventurer wisecracking buddy cross path doctor find treasure hunt
1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,lead dream scientist aki ross struggle collect spirit hope create force enough protect planet aid deep eye squadron mentor sid aki save earth hate unleash spirit
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,predominantly set world war ii steve rogers man brooklyn transform captain america aid war effort rogers stop red skull adolf hitler head weaponry leader organization intend use device power world domination
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,greed revenge world dominance terrorism day work bond mission oil heiress terrorist race time culminate submarine showdown bond work defuse power struggle world oil supply hang balance
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abrupt encounter warship inflicts damage ship captain royal navy begin chase ocean capture destroy enemy weigh commitment duty pursuit glory safety crew include ship surgeon friend
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,birth renesmee cullens gather vampire clan order protect child allegation put family front volturi
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,penguin problem son erik dance encounter mighty sven penguin fly thing get world shake force cause bring together penguin nation ally set thing right
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scientist bruce banner scour planet antidote force rage hulk mastermind dream exploit power force back civilization find come face face foe
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bfg giant far jumbly sophie had carry middle night bloodbottler soon become breakfast sophie hear giant england swollomp chiddlers decide stop bfg go help
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,frontiersman hugh glass set path vengeance leave dead mauling
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,tale garden snail dream win indy
0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,rango lose family pet accidentally wind gritty town dirt lizard suddenly find stand welcome hope town wait sheriff rango force play role hilt
0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,skipper kowalski rico private join force organization north wind stop octavius brine destroy world know
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,bourne bring hide reporter simon ross try unveil operation blackbriar upgrade project treadstone series newspaper column information reporter stir set memory bourne finally uncover dark dodge company effort eradicate
0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,valley peace threaten po panda discover destiny one train become fu hero transform slacker warrior master shifu furious five tigress crane mantis viper monkey give try
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arm ability shrink scale increase strength master thief scott lang embrace help mentor doctor hank pym protect suit generation tower threat against seemingly obstacle pym lang plan pull heist save world
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,katniss everdeen return home safe win annual hunger game tribute peeta mellark win mean turn around leave family friend embark victor tour district way katniss sense rebellion simmer capitol still control president snow prepare annual hunger game quarter quell competition change panem forever
0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,earth take boov alien race search place call home human promptly relocate boov get reorganize planet resourceful girl tip manage avoid capture find accomplice boov name oh fugitive realize lot stake relation embark road trip lifetime
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ray ferrier dockworker father soon husband drop teenage son daughter weekend visit lightning storm touch
1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,buddy cop marcus burnett mike lowrey miami narcotic task force reunite bullet fly car crash laugh explode pursue drug lord street miami barrio cuba firework result marcus discover playboy mike secretly romance marcus sister
1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,long even meet shrek fighter lover outlaw pus boot become hero set adventure kitty softpaws mastermind humpty dumpty save town story cat myth legend boot
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,cia officer evelyn salt swear oath duty honor country loyalty test defector accuse spy salt go run use skill year experience elude capture salt effort prove innocence serve cast doubt motif hunt uncover truth identity continue question remain salt
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,man suffer vision deluge take measure protect family come flood
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,intrepid reporter tintin dog snowy world adventure discover ship carry secret tintin draw mystery ivan ivanovitch sakharine suspect steal treasure tintin snowy help salty captain haddock bumble detective thompson amp thomson travel world step ahead enemy tintin endeavor find unicorn ship hold fortune also curse
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,harry ron hermione return hogwarts year harry come face face danger yet time form convict sirius black turn sympathetic professor lupin help
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,set australia world war ii aristocrat inherit ranch reluctantly pacts order protect property takeover plot pair drive head cattle landscape experience bombing darwin australia force firsthand
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,year event force humanity escape earth nova prime become mankind home general cypher raige return tour duty estrange family father son kitai storm damage cypher kitai craft earth father lie die cockpit kitai trek hostile terrain recover rescue beacon life kitai want nothing father today get chance
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,orphan dinosaur raise lemur join trek shower destroy family home
0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,power tablet ahkmenrah begin die larry daley ben stiller span globe unite character embark epic quest save magic go forever
1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,bumble supervillain megamind finally defeat nemesis superhero metro man hero lose purpose find mean life
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,harry potter live stair aunt uncle house life birthday learn wizard place wait hogwarts school witchcraft wizardry learn harness newfound power help school kindly headmaster harry uncover truth parent death villain blame
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,recently slay cop join team police officer work rest peace department try find man murder base peter lenkov
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jack sparrow pirate roam caribbean sea butt head pirate bent pillage village port royal governor daughter kidnap sparrow decide help girl love save mission hardly
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,katniss everdeen reluctantly become symbol mass rebellion capitol
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,curator louvre find murder museum hall harvard professor robert langdon cryptographer sophie neve untangle web deceit involve work leonardo da vinci
0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,jungle blu jewel kid hurtle rio janeiro wild amazon blu try fit go nigel meet adversary
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,professor charles xavier team genetically gift superheroes face rise tide sentiment lead william stryker storm wolverine jean grey join nemesis magneto mystique unhinge stryker scheme exterminate mutant
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,former cop brian partner dom toretto side law brian mia toretto break dom custody blow border elude authority now back corner rio janeiro pull job order gain freedom
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,mastermind professor moriarty holmes capacity evil lack conscience give advantage detective
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,born god raise man perseus save family hades god underworld nothing lose perseus volunteer lead mission defeat hades seize power zeus hell earth battling demon beast perseus warrior survive perseus accept power god defies fate create destiny
